vehicle_label,trip_start_date,agency_id,route_id,route_long_name,trip_id,trip_headsign,stop_id,stop_name,position_latitude,position_longitude,stop_sequence,first_stop_id,first_stop_name,last_stop_id,last_stop_name,aimed_departure_time,departure_delay,expected_departure_time,aimed_arrival_time,arrival_delay,expected_arrival_time,direction_id,current_status,timestamp
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,361764,"Amstelveen, Oranjebaan",52.38744354248047,4.637537002563477,12,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:39:54,135,1643359329,09:39:54,89,1643359283,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,2419244,"Amstelveen, Busstation",52.38744354248047,4.637537002563477,14,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:41:54,15,1643359329,09:41:54,-30,1643359284,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,2345246,"Schiphol, Knooppunt Schiphol Noord",52.38744354248047,4.637537002563477,20,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:43:54,-9,1643359425,09:43:54,-33,1643359401,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,548943,"Schiphol, Elzenhof/P5",52.38744354248047,4.637537002563477,21,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:45:54,-21,1643359533,09:45:54,-21,1643359533,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,547797,"Schiphol, P40 Parkeerterrein",52.38744354248047,4.637537002563477,23,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:47:54,-19,1643359655,09:47:54,-19,1643359655,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,2066155,"Schiphol, Airport",52.38744354248047,4.637537002563477,25,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:49:54,13,1643359807,09:49:54,-39,1643359755,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,482179,"Schiphol, Handelskade",52.38744354248047,4.637537002563477,28,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:51:54,4,1643359918,09:51:54,4,1643359918,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,1861681,"Hoofddorp, De Hoek",52.38744354248047,4.637537002563477,31,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:53:54,-8,1643360026,09:53:54,-8,1643360026,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,382048,"Hoofddorp, Beukenhorst",52.38744354248047,4.637537002563477,33,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:55:54,-13,1643360141,09:55:54,-13,1643360141,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,366900,"Hoofddorp, Station",52.38744354248047,4.637537002563477,35,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:57:54,9,1643360283,09:57:54,-66,1643360208,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,366191,"Hoofddorp, Graan voor Visch",52.38744354248047,4.637537002563477,37,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",09:59:54,3,1643360397,09:59:54,3,1643360397,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,1539919,"Hoofddorp, Toolenburg Noord",52.38744354248047,4.637537002563477,38,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:01:54,38,1643360552,10:01:54,38,1643360552,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,360836,"Hoofddorp, Bornholm",52.38744354248047,4.637537002563477,39,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:03:54,33,1643360667,10:03:54,33,1643360667,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,1539925,"Hoofddorp, Overbos Noord",52.38744354248047,4.637537002563477,41,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:05:54,11,1643360765,10:05:54,11,1643360765,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,1692570,"Hoofddorp, Spaarne Gasthuis",52.38744354248047,4.637537002563477,42,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:07:54,9,1643360883,10:07:54,-26,1643360848,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,356602,"Vijfhuizen, Vijfhuizen",52.38744354248047,4.637537002563477,44,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:09:54,12,1643361006,10:09:54,12,1643361006,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,939679,"Haarlem, Schalkwijk Centrum",52.38744354248047,4.637537002563477,47,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:11:54,30,1643361144,10:11:54,4,1643361118,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,354979,"Haarlem, Europaweg",52.38744354248047,4.637537002563477,49,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:13:54,-4,1643361230,10:13:54,-4,1643361230,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,358807,"Haarlem, Centrum/Verwulft",52.38744354248047,4.637537002563477,52,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:15:54,5,1643361359,10:15:54,-17,1643361337,1,STOPPED_AT,1643334954
9745,20220128,CXX,63689,IJmuiden Dennekoplaan - Amsterdam Bijlmer ArenA,143137069,Haarlem Station,1828327,"Haarlem, Station H",52.38744354248047,4.637537002563477,53,2367379,"Amsterdam, Station Bijlmer ArenA",1828327,"Haarlem, Station H",10:17:54,-54,1643361420,10:17:54,-54,1643361420,1,STOPPED_AT,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",52.37738800048828,4.895346164703369,0,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",10:19:54,24,1643361618,10:19:54,0,1643361594,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,441162,"Nieuw-Vennep, Getsewoud Zuid",52.37738800048828,4.895346164703369,3,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",10:21:54,56,1643361770,10:21:54,42,1643361756,0,IN_TRANSIT_TO,1643334954
9745,20220128,CXX,79830,Nieuw-Vennep P+R Getsewoud Zuid - Amsterdam CS,143137331,Amsterdam via Airport,435511,"Nieuw-Vennep, Getsewoud Centrum",52.37738800048828,4.895346164703369,5,2437969,"Nieuw-Vennep, P+R Getsewoud Zuid",2431359,"Amsterdam, Centraal Station",10:23:54,66,1643361900,10:23:54,10,1643361844,0,IN_TRANSIT_TO,1643334954
